gene,sex_effect,treatment_effect,interaction,interaction_p,treatment_p,interaction_padj,treatment_padj
CG1354,0.5609368085861214,-0.17669141292572155,-0.29938006401062056,0.3390480816089751,0.2696140150280168,0.8040295100653339,0.588355530412725
CG6567,0.15493619441986106,-0.1700122356414795,-0.392869234085083,0.3391276946454355,0.4010566253018659,0.8040295100653339,0.6823699272065243
CG8560,0.15261711180210122,-0.07025800645351427,-0.18972542881965637,0.339146447526081,0.4668766922090811,0.8040295100653339,0.7175092510536006
dmrt99B,-0.17138218879699696,0.23121869564056385,0.4422464370727538,0.3392083083801987,0.32021390084342977,0.8040295100653339,0.6301675447593109
Inos,0.22664272785186837,-0.15041458606720104,-0.1841838359832768,0.33925476294658385,0.1512920818379468,0.8040295100653339,0.5304875868485698
Cks85A,0.2141103744506841,-0.16168737411499068,-0.23575401306152388,0.3393862452820561,0.21129501827707356,0.8040653856981493,0.5563661291320436
CG4269,-0.2538471445441246,-0.12044075876474378,0.21444292366504655,0.33944103278328813,0.2903793387653859,0.8040653856981493,0.6055430874888136
PGRP-SC2,0.24552832543849962,-0.1262903660535814,-0.8407317698001862,0.339591000821613,0.7611390936848179,0.8042179018953369,0.8880586122865948
SPARC,-0.20279610157012912,0.3865469694137569,-0.48863673210144,0.3396927616613113,0.1617565961409867,0.8042562059287837,0.533329857489812
Mi-2,0.03131067752838152,0.04988706111907959,-0.2446658611297612,0.33993962790812315,0.681717004872598,0.8045037439170084,0.8443001376309403
CG43114,-0.37888915091753006,0.2534579262137413,-0.40434588491916656,0.3399685396503608,0.24631747929387007,0.8045037439170084,0.5746839005977968
CG5493,0.15171307604759937,0.10191785078495733,-0.2009022887796163,0.34021427400419363,0.33402887074206106,0.8047740619849837,0.6387605409774415
Hr38,0.37537312507629467,-0.665558099746705,-0.6075539588928232,0.3402943901188289,0.0768504424611768,0.8047740619849837,0.5037469217091617
CCT5,0.21473383903503454,-0.2057564258575444,-0.3420472145080571,0.34043442026037485,0.26320581776992596,0.8047740619849837,0.584319910208132
CG4291,0.29623216390609775,-0.27976793050766036,-0.21973240375518843,0.3404423460309883,0.05120639217021704,0.8047740619849837,0.49656454088223223
kek1,-0.04789423942565851,-0.12664818763733,0.1361212730407706,0.3406278821930132,0.11466538386683527,0.8047740619849837,0.5188827073212923
5-HT7,-0.44082164764404286,0.3269538879394527,0.21644878387451172,0.34073063719221025,0.030959307711897515,0.8047740619849837,0.4684776402072479
Tbc1d22,-0.006727278232574317,-0.09522956609725974,0.397241950035095,0.3407659660442347,0.6317978819361969,0.8047740619849837,0.8145156669713873
CG3862,0.5223122239112857,-0.22704809904098555,-0.36678755283355735,0.34076790386700545,0.25203513508176484,0.8047740619849837,0.5757102666235107
Dhc64C,0.06150197982788105,0.25819945335388184,0.34920454025268555,0.34101456714782824,0.18556706919033042,0.8047854111520785,0.5433656057089703
Mettl1,0.14424788951873802,-0.23064208030700728,-0.2920546531677246,0.3410263232996685,0.1633283389855614,0.8047854111520785,0.533329857489812
Neto,-0.3734558820724483,-0.08419382572174117,0.2923338413238521,0.34102963788523744,0.567686424440718,0.8047854111520785,0.7811611261486934
mbt,-0.2266027927398679,0.05368375778198242,-0.20036697387695357,0.34126713901341393,0.5940940900176801,0.8049765428415833,0.7929694292810975
CG14629,-0.002783954143524066,-0.3683181405067446,0.4428740739822383,0.3412819566543437,0.14712220989662247,0.8049765428415833,0.5268702006092079
CG13921,0.012620210647583592,0.07700824737548695,0.12495708465576127,0.34150030018680133,0.25448804411632925,0.8049777579113524,0.5767173834660477
side-III,-0.018316507339476852,-0.1947038173675546,-0.19610261917114347,0.34153272793928907,0.09892275016575751,0.8049777579113524,0.51263340102399
CG8067,0.16258370876312267,-0.013639450073242188,-0.21573472023010254,0.34154571144781376,0.8981241419428938,0.8049777579113524,0.9578563797341247
CG11406,0.4529530405998232,-0.15193343162536654,-0.39343833923339855,0.34162512488565216,0.45182585691033983,0.8049777579113524,0.7095266673439945
CG17364,0.2381910085678102,-0.11731421947479248,0.25530314445495605,0.34190484741532035,0.37811198448955,0.8051439562882166,0.66787938312938
CCHa2-R,-0.13627964258193956,-0.17936915159225486,0.32310807704925515,0.3419216209719815,0.2976516655539508,0.8051439562882166,0.6115069307412496
CG6912,0.0732706785202027,-0.20764625072479248,-0.13373398780822754,0.34197970775267755,0.02869048529797611,0.8051439562882166,0.4653567407263072
CG2065,-0.05042833089828485,0.3218066096305846,-0.33275198936462397,0.3420383817710504,0.10560927916769372,0.8051439562882166,0.5170141164936569
Adh,0.1452235877513886,-0.017244599759578733,-0.17050792276859283,0.34219760072725486,0.8382449135719864,0.8052162795692455,0.9279052247421318
Ace,-0.019027471542357604,-0.07232308387756436,0.27617692947387606,0.3422404831967188,0.6029436777585401,0.8052162795692455,0.796886320660619
Mst77F,0.15287449955940252,0.20512455701827992,0.44883674383163447,0.34237399387813766,0.38092104097557844,0.8052748026200697,0.6693184409213745
CG4278,0.16424179077148465,0.06969046592712358,-0.27288055419921897,0.3424897504716083,0.6118323974813071,0.8052748026200697,0.801403072221656
pcm,0.1500445604324343,-0.08348047733306929,-0.18743085861206077,0.34269187697537673,0.39228937217474535,0.8052748026200697,0.6750308057729504
CG11436,0.22339886426925679,0.07859617471694946,0.5765103101730344,0.3428376414689744,0.7839859267828795,0.8052748026200697,0.9002952161772845
Rnp4F,0.0690540075302129,-0.03797686100006148,-0.2603728771209721,0.34295264117237306,0.7695342486580734,0.8052748026200697,0.8923140837413519
Rlip,-0.038182854652404535,-0.1102226972579956,-0.1485507488250737,0.34296257258863894,0.1859360439620219,0.8052748026200697,0.5434653204078133
ND-B12,-0.1498594284057611,0.02947187423705966,-0.37279987335205167,0.34297682465157525,0.8733081450936778,0.8052748026200697,0.9450111284483292
Rab39,-0.057740330696105444,0.0075503587722765,0.27152800559997514,0.34315728453877403,0.9552220181871672,0.8052748026200697,0.9820699056455287
en,0.2191637158393861,0.08034193515777582,0.3419054746627806,0.34320404371642743,0.6402088809754236,0.8052748026200697,0.8187820480609085
vg,0.04816532135009803,-0.11974740028381392,0.14343500137329057,0.3432065891635313,0.14732583385058134,0.8052748026200697,0.5273984231214907
P32,0.24028384685516424,-0.19720470905304088,-0.22101998329162642,0.3432080009038394,0.12772149766459173,0.8052748026200697,0.5204387044140145
MAGE,-0.31822782754898077,-0.18173950910568237,0.37125992774963357,0.3433331309050844,0.35239889307464783,0.8053673068185417,0.6531543191760287
Creld,-0.06530094146728478,0.13216924667358354,0.22185182571411088,0.3434864329150009,0.27002298862164603,0.8055258323190077,0.588355530412725
AspRS,0.15389013290405312,-0.052038669586182085,-0.29783916473388716,0.3440952199654864,0.7269735923038463,0.8062742683574056,0.8697367160722496
Aldh-III,0.12474966049194391,-0.12558317184448375,-0.21397829055786177,0.3441634767051457,0.27679002554257803,0.8062742683574056,0.5939050981583625
Polr2L,-0.5360637903213501,0.0924755334854126,0.25539612770080566,0.344211224562046,0.48102531333313764,0.8062742683574056,0.7280199997198087
Dp,-0.2863764762878416,0.2334427833557129,-0.4826664924621582,0.3443015986981158,0.3585400117859264,0.8062742683574056,0.6563325370505086
CCAP,-0.8772812429815533,0.9038720112293961,-1.9751304350793357,0.3443969526457295,0.38237682958096086,0.8062742683574056,0.669747449687286
Art2,-0.13055554404854772,-0.24838982895016676,-0.29279059916734707,0.34450040464232456,0.14335458826218975,0.8062742683574056,0.5250795177130115
shop,0.6891065835952761,-0.10885000228881836,-0.23180007934570335,0.34456947218903466,0.3714754084420333,0.8062742683574056,0.6647353172748144
Cht8,-0.09362009167671201,0.0982092916965484,-0.5012155175209045,0.3447635478289669,0.6964415333062529,0.8062742683574056,0.8542567665420778
Mondo,0.11458373069763225,0.04039096832275346,0.22012090682983354,0.34503808044672213,0.7146775105257804,0.8062742683574056,0.8642317779524428
CG18596,0.0021105408668519836,-0.004066407680511697,0.2778092622756956,0.3452520939590469,0.9765316521180688,0.8062742683574056,0.9900958233192299
RhoU,0.15586792677640923,0.2326185777783393,0.2171050161123276,0.3454010864680856,0.08384078463901005,0.8062742683574056,0.508227852732338
ATPsynbeta,0.18694567680358978,-0.010341405868531162,-0.19131898880004972,0.3454269011764281,0.9135935999127623,0.8062742683574056,0.9646111301550818
asRNA:CR44960,0.49294850230217,-0.37743148207664523,-0.16516929864883456,0.3454443768963222,0.008138204139319791,0.8062742683574056,0.4340707659221785
CG5079,0.2887817621231086,-0.5247114896774305,-0.24655604362487837,0.34544838850630694,0.010430890227594705,0.8062742683574056,0.44152736697615963
CG8915,-0.08570224046707148,0.0016966462135314941,0.10408675670623802,0.34553908410277095,0.9738843016465402,0.8062742683574056,0.9893551615637347
Sas-6,0.1735818088054658,0.015890628099441417,-0.25108522176742554,0.3455413590864733,0.8989623198587915,0.8062742683574056,0.9579892174770995
CG6621,0.16243183612823528,-0.3292735815048222,-0.14955163002014205,0.34562392056441593,0.009283331895645347,0.8062742683574056,0.4340707659221785
Mgat3,0.13123923540115373,0.12498944997787476,0.29207146167755105,0.34563147594701255,0.4123302228306771,0.8062742683574056,0.688232107344364
PolD1,-0.3163193762302398,0.16110393404960632,0.27474135160446145,0.34570189283244823,0.27862484093331163,0.8062742683574056,0.5946485646718895
Prosbeta1,0.3210575580596928,-0.29266071319580167,-0.33905458450317427,0.34577226703487873,0.13905406803415085,0.8062742683574056,0.5231632255748121
ptch,0.33246517181396507,-0.16947472095489569,-0.16290402412414573,0.34581720773952795,0.09046189676803826,0.8062742683574056,0.508227852732338
Pkg21D,0.12742503732442864,0.05779898911714537,0.41519619524478907,0.3458705755537368,0.7810913942949408,0.8062742683574056,0.8985084872309412
TrissinR,-0.10048580169677676,0.0992333889007555,0.27906513214111284,0.3459118869685195,0.4900387082387756,0.8062742683574056,0.7347843850837362
RpL37A,0.16213726997375566,-0.1713263988494882,0.3264260292053214,0.3460032970307773,0.3253156481658997,0.8062742683574056,0.6335732944694217
Set1,0.14649927616119424,-0.177604079246521,0.2250597476959224,0.346022568070226,0.1674089132832877,0.8062742683574056,0.5347184086074284
hay,0.12370896339416515,-0.07879793643951416,-0.17580080032348633,0.34619159221456147,0.393082816113447,0.8062742683574056,0.6758010829463962
Dref,-0.1228678226470944,0.13015151023864702,0.18563604354858354,0.3462662437642211,0.20909475361188168,0.8062742683574056,0.5554919827899877
lncRNA:CR45759,-0.10709689185023305,0.06839692220091811,-0.41280148178339005,0.3463040927876904,0.741623912781143,0.8062742683574056,0.8779494856872152
CG13707,-0.2524293065071104,-0.24747616052627608,0.44306004047393754,0.3465093903801678,0.2995653000105557,0.8062742683574056,0.6131594694400331
HERC2,0.11404728889465376,0.11495351791381747,0.2233819961547847,0.3466187083405298,0.3343203365487745,0.8062742683574056,0.6391878336823671
RpL37-1,0.48233556747436634,-0.19700765609741477,-0.1599893569946298,0.3466436758376732,0.058530507723988684,0.8062742683574056,0.49656454088223223
Rpn12,0.09319889545440727,0.09686243534088002,0.3471758365631099,0.34666800864868375,0.5841211033856891,0.8062742683574056,0.7890881554442182
Rpn9,0.25459825992584295,-0.30608975887298717,-0.33673453330993697,0.3467314353360466,0.12482255241688615,0.8062742683574056,0.5191720630915562
vtd,0.12757754325866724,-0.13940548896789595,0.2850832939147945,0.3468124809896837,0.35634238865611323,0.8062742683574056,0.6548324169860952
Ufd1,0.3557795286178592,-0.3190582990646367,-0.3107378482818608,0.3468831609984016,0.09399738305612064,0.8062742683574056,0.5101007329200505
nAChRalpha1,0.06857180595398008,-0.08540987968444913,0.2559838294982901,0.34689442023720235,0.5165248989346443,0.8062742683574056,0.7519913873405815
Tsf2,0.11192220449447647,-0.03508251905441284,0.25767815113067605,0.3471219565652349,0.7863412299925145,0.806597186829938,0.9015676596192849
RpS28b,0.1291606426239023,-0.11473727226257413,0.18496179580688388,0.347361440113225,0.25735012977996913,0.806597186829938,0.5789577714658573
mRpL36,0.06303596496582059,-0.06419396400451705,0.23188161849975542,0.34738968612776167,0.5875267278902953,0.806597186829938,0.7901631544076547
CG14556,0.17444122582674035,0.058684445917606215,0.3123296052217483,0.34741112500578436,0.7097825264804153,0.806597186829938,0.8610668230417804
inaF-D,0.13733925670385366,0.04878387600183476,0.18234817683696744,0.347567787237808,0.5998173904409265,0.806597186829938,0.7956253838567587
dikar,0.10214114189147988,-0.13381218910217285,0.1802124977111812,0.34762844389431535,0.18951140586249368,0.806597186829938,0.5450755880702279
Tmem208,0.20319592952728313,-0.31975638866424605,-0.2116954326629643,0.34764398487593245,0.03253837486744135,0.806597186829938,0.47213591591383497
spartin,-0.25581902265548684,0.18090564012527421,0.48620712757110573,0.3477200387195997,0.47320744643916074,0.806597186829938,0.7223031809685281
CG4338,0.3021885156631474,-0.26203048229217574,-0.3013699054718022,0.3480233785867957,0.13845775988787554,0.8071016013277689,0.5231632255748121
S6KL,-0.008811354637145434,-0.030328631401063344,-0.09161591529846236,0.34817777584415316,0.520814048248748,0.8071161621673612,0.754911246551517
CG11808,0.09413337707519552,-0.03349602222442649,-0.2662491798400879,0.34823841006997314,0.8025774616220869,0.8071161621673612,0.9097491443742762
Start1,-0.01670730113983128,0.18309748172759965,-0.27683854103088423,0.34834355311216403,0.23299899523418335,0.8071161621673612,0.5705509350940081
CG44405,-0.04932804405689234,0.04192252457141865,0.23082500696182243,0.34845269011614266,0.7195285222520204,0.8071161621673612,0.8673987296124213
CG11679,0.14832109212875383,-0.0682376027107241,-0.43775546550750744,0.34849329646918653,0.757407367726786,0.8071161621673612,0.8865321904175318
Yod1,0.34806680679321345,-0.20017838478088423,-0.24704313278198287,0.3485842364432539,0.16071386189331072,0.8071161621673612,0.533329857489812
Nup43,0.2452693581581119,-0.05992919206619329,0.2958525419235227,0.34870860472777665,0.6895921410222965,0.8071161621673612,0.8492941967827228
CSN6,0.3671718835830693,-0.3257890939712529,-0.28039336204528853,0.34871678390970373,0.06936809453744926,0.8071161621673612,0.5036001162544491
CG16739,0.25280874967575084,-0.34563952684402477,0.42772710323333696,0.34887317725902933,0.16181864865030915,0.8071487250015323,0.533329857489812
Traf6,0.21824944019317669,-0.1902798414230351,0.1854636669158931,0.3489026413702484,0.0952672966132477,0.8071487250015323,0.5101007329200505
CG12299,0.07893419265747108,0.00847983360290483,0.14210939407348588,0.3490093498896075,0.9054601365810638,0.8071722836665601,0.9608818637439025
CG31323,0.0032795667648320634,-0.05800378322601407,0.21437478065490678,0.3490846185826222,0.5970859223437861,0.8071722836665601,0.7945081297457601
rswl,0.4746550321578984,-0.2832370996475224,-0.2832462787628178,0.34927890906888837,0.10155984039725836,0.8072902401223009,0.514061700306787
Kyat,0.38876509666442916,-0.3249018192291264,-0.3444757461547856,0.3493074509244733,0.11642582216527173,0.8072902401223009,0.5188827073212923
Obp56d,1.2509570550173523,1.1896446924656625,2.645012069493532,0.34972903472246886,0.3951487862057209,0.8078060948591756,0.6772228969496916
Cep97,0.1005389690399176,-0.006255865097047231,-0.2449440956115727,0.349799760450068,0.9595005913271568,0.8078060948591756,0.9835051811846546
Coa7,0.10758876800537137,-0.13731050491333052,0.21650171279907182,0.3498758471013275,0.25085191775787746,0.8078060948591756,0.5757102666235107
RpS30,0.28710913658142184,-0.1921269893646249,0.33570146560668856,0.3499038215159197,0.29272552463471285,0.8078060948591756,0.6066920500644898
emp,0.09409473836421972,-0.14890269935131079,0.4354726672172544,0.350182301692957,0.5098354871471409,0.8078060948591756,0.7492734134740576
bonsai,0.3620204925537116,-0.3221049308776869,-0.3210515975952153,0.35020089319319403,0.10128029017304961,0.8078060948591756,0.5139711072989908
fax,-0.4852223396301263,0.3161020278930655,0.271409034729003,0.350332669817627,0.06962420182503173,0.8078060948591756,0.5036001162544491
mRpS21,-0.4248969554901123,0.13502144813537598,0.22485113143920898,0.35040489188402746,0.2733857842244754,0.8078060948591756,0.5915484161829363
TP53INP,-0.5540101528167718,0.27211833000183017,-0.21237134933471769,0.35049980907959666,0.05374017161573997,0.8078060948591756,0.49656454088223223
Torsin,0.4536800384521489,-0.10975790023803755,-0.22328662872314498,0.3505190796353576,0.35781863266314484,0.8078060948591756,0.6560822811971848
Pop4,0.0893248915672304,0.018455445766448753,0.34089958667755105,0.35061581720458257,0.9144966958321834,0.8078060948591756,0.9649141534622757
14-3-3zeta,-0.008085727691649534,0.04332685470580877,-0.27341747283935547,0.3506437432415183,0.7547469680839788,0.8078060948591756,0.884677598833219
Charon,0.30434787273406994,-0.31348562240600586,-0.2948589324951174,0.3506481920751918,0.08815343089767529,0.8078060948591756,0.508227852732338
l(2)gd1,0.1762428283691408,-0.12044107913970947,0.12290692329406716,0.35084679069839825,0.10746353629579294,0.8079422210563727,0.5175015440474027
Vps4,0.17430996894836454,-0.028321504592895952,0.17309665679931596,0.3508868654368636,0.7472851612439803,0.8079422210563727,0.8806419187621874
CG32110,0.08078457415103918,-0.047561064362525995,0.2659124433994292,0.35096920640884505,0.7250726620185111,0.8079422210563727,0.8688482281290422
CG13077,1.8287128508090977,0.4046876132488244,0.798147976398468,0.3510571005712041,0.3450779091309711,0.8079422210563727,0.6485394224207471
mirr,-0.19568610191345193,0.029960393905639204,-0.259735107421875,0.3511371747147202,0.8197613214363383,0.8079422210563727,0.9194078220113948
GILT1,0.002588868141174705,-0.17722809314727828,-0.557651281356812,0.3516112185865522,0.5398265752209388,0.808380961565129,0.7661607502418307
CG32536,-0.20534896105527878,0.17388796061277384,0.2295813411474228,0.3516139580171965,0.1858095216869629,0.808380961565129,0.5433656057089703
CG34141,0.12799541652202612,-0.008769676089286915,0.3419828712940215,0.35164643337814955,0.9595111812735558,0.808380961565129,0.9835051811846546
Rcd-1,-0.05304384231567377,-0.18605399131774902,-0.24074172973632812,0.35194570941522946,0.1791011997600433,0.808380961565129,0.5423164469796838
Josd,0.3486263751983645,-0.2473738193511965,-0.3394405841827395,0.35194815437426485,0.1997982808581015,0.808380961565129,0.5507383116976267
puml,0.13635492324829157,-0.08766245841980025,-0.1968173980712895,0.3519530646948201,0.40155264590128426,0.808380961565129,0.6825036255736296
